citation_date__c,citation_hour__c,citation_number__c,citation_time__c,court_address__c,court_date__c,court_hour__c,court_location__c,court_time__c,Court__c,date_of_birth__c,defendant_address__c,defendant_city__c,defendant_state__c,DefendentID__c,drivers_license_number__c,first_name__c,Id,last_name__c,REC_ID__c,Name
4/28/2015,AM,784801129,8:17,8944 St. Charles Rock Road,12/30/2015,PM,SYCAMORE HILLS,3:47,a03i000000OQssiAAD,12/6/1958,,PINE LAWN,MO,a04i000000h8NBlAAM,A458431772,Roger,a02i000000c3ywjAAA,Fowler,497,SYCAMORE HILLS - 784801129 - 42122
5/1/2015,AM,946016555,8:19,139 S. Kirkwood Road,11/6/2015,PM,KIRKWOOD,3:49,a03i000000OQssIAAT,3/10/1983,2 Dwight Road,HAZELWOOD,MO,a04i000000h8NBnAAM,K374451639,Emily,a02i000000c3ywkAAA,Hayes,499,KIRKWOOD - 946016555 - 42125
8/16/2015,PM,323142982,8:22,139 S. Kirkwood Road,12/2/2015,PM,KIRKWOOD,3:52,a03i000000OQssIAAT,1/26/1976,92886 Jackson Avenue,ST. LOUIS CITY,MO,a04i000000h8NBqAAM,P402210431,Carl,a02i000000c3ywlAAA,Long,502,KIRKWOOD - 323142982 - 42232
1/19/2015,AM,384611002,8:23,8944 St. Charles Rock Road,10/22/2015,PM,SYCAMORE HILLS,3:53,a03i000000OQssiAAD,3/21/1975,69010 Talmadge Center,WILDWOOD,MO,a04i000000h8NBrAAM,,Roger,a02i000000c3ywmAAA,Walker,503,SYCAMORE HILLS - 384611002 - 42023
5/27/2015,PM,873598280,8:32,139 S. Kirkwood Road,9/19/2015,PM,KIRKWOOD,4:02,a03i000000OQssIAAT,9/28/1992,97 Raven Alley,MARYLAND HEIGHTS,MO,a04i000000h8NC0AAM,K250527287,Joshua,a02i000000c3ywnAAA,Stanley,512,KIRKWOOD - 873598280 - 42151
5/4/2015,AM,550691898,8:43,8944 St. Charles Rock Road,,PM,SYCAMORE HILLS,4:13,a03i000000OQssiAAD,4/20/1951,3 Brickson Park Crossing,CLARKSON VALLEY,MO,a04i000000h8NCBAA2,O144421054,Eugene,a02i000000c3ywoAAA,Richardson,523,SYCAMORE HILLS - 550691898 - 42128
9/6/2015,AM,345909180,9:01,139 S. Kirkwood Road,11/12/2015,PM,KIRKWOOD,12:01,a03i000000OQssIAAT,3/8/1962,4193 Quincy Pass,JENNINGS,MO,a04i000000h8NCTAA2,C335919258,Jonathan,a02i000000c3ywpAAA,Frazier,541,KIRKWOOD - 345909180 - 42253
3/9/2015,PM,769231436,9:02,8944 St. Charles Rock Road,10/31/2015,PM,SYCAMORE HILLS,12:02,a03i000000OQssiAAD,9/6/1975,567 Brentwood Way,MAPLEWOOD,MO,a04i000000h8NCUAA2,D454188683,Billy,a02i000000c3ywqAAA,Larson,542,SYCAMORE HILLS - 769231436 - 42072
6/13/2015,AM,587551894,9:05,8944 St. Charles Rock Road,11/9/2015,PM,SYCAMORE HILLS,12:05,a03i000000OQssiAAD,2/6/1968,66 David Crossing,SHREWSBURY,MO,a04i000000h8NCXAA2,I283524628,Judy,a02i000000c3ywrAAA,Austin,545,SYCAMORE HILLS - 587551894 - 42168
5/6/2015,AM,438725157,9:07,139 S. Kirkwood Road,10/22/2015,PM,KIRKWOOD,12:07,a03i000000OQssIAAT,12/2/1950,,WARSON WOODS,MO,a04i000000h8NCZAA2,B109454167,Matthew,a02i000000c3ywsAAA,Harrison,547,KIRKWOOD - 438725157 - 42130
2/28/2015,AM,97189178,9:09,8944 St. Charles Rock Road,11/21/2015,PM,SYCAMORE HILLS,12:09,a03i000000OQssiAAD,6/11/1973,,SUNSET HILLS,MO,a04i000000h8NCbAAM,R300206873,Chris,a02i000000c3ywtAAA,Elliott,549,SYCAMORE HILLS - 97189178 - 42063
7/21/2015,PM,253828319,10:48,8944 St. Charles Rock Road,9/24/2015,PM,SYCAMORE HILLS,1:48,a03i000000OQssiAAD,10/6/1989,17 Maple Wood Drive,FLORISSANT,MO,a04i000000h8NECAA2,H841567050,Anne,a02i000000c3ywuAAA,Stephens,648,SYCAMORE HILLS - 253828319 - 42206
3/25/2015,PM,722109972,10:52,8944 St. Charles Rock Road,11/25/2015,PM,SYCAMORE HILLS,1:52,a03i000000OQssiAAD,9/21/1970,5 Autumn Leaf Lane,CREVE COEUR,MO,a04i000000h8NEGAA2,B402358858,Tammy,a02i000000c3ywvAAA,Phillips,652,SYCAMORE HILLS - 722109972 - 42088
1/5/2015,AM,949657343,1:33,7422 Eunice Avenue,,PM,COUNTRY CLUB HILLS,1:33,a03i000000OQsrxAAD,9/15/1985,4294 Valley Edge Street,,MO,a04i000000h8N5EAAU,R225846000,Sean,a02i000000c3z1nAAA,Matthews,93,COUNTRY CLUB HILLS - 949657343 - 42009
8/11/2015,PM,988944356,2:26,7422 Eunice Avenue,12/17/2015,PM,COUNTRY CLUB HILLS,2:26,a03i000000OQsrxAAD,5/29/1973,0 Eggendart Lane,MANCHESTER,MO,a04i000000h8N66AAE,R727617732,Sandra,a02i000000c3z1oAAA,Hunt,146,COUNTRY CLUB HILLS - 988944356 - 42227
8/24/2015,AM,887509938,4:15,7422 Eunice Avenue,10/12/2015,PM,COUNTRY CLUB HILLS,4:15,a03i000000OQsrxAAD,9/22/1971,79170 Linden Terrace,COOL VALLEY,MO,a04i000000h8N7rAAE,,Roger,a02i000000c3z1pAAA,Schmidt,255,COUNTRY CLUB HILLS - 887509938 - 42240
5/18/2015,AM,462052659,4:45,7422 Eunice Avenue,12/1/2015,PM,COUNTRY CLUB HILLS,12:15,a03i000000OQsrxAAD,4/17/1979,6 Fuller Park,WOODSON TERRACE,MO,a04i000000h8N8LAAU,K565960565,Terry,a02i000000c3z1qAAA,Castillo,285,COUNTRY CLUB HILLS - 462052659 - 42142
9/1/2015,PM,269241758,6:44,7422 Eunice Avenue,,PM,COUNTRY CLUB HILLS,2:14,a03i000000OQsrxAAD,10/13/1963,9 Pearson Park,ST. LOUIS CITY,MO,a04i000000h8NAGAA2,O567042164,Samuel,a02i000000c3z1rAAA,Coleman,404,COUNTRY CLUB HILLS - 269241758 - 42248
3/8/2015,PM,467217013,7:30,7422 Eunice Avenue,12/7/2015,PM,COUNTRY CLUB HILLS,2:59,a03i000000OQsrxAAD,2/8/1956,209 Hallows Way,GREENDALE,MO,a04i000000h8NB0AAM,B708135643,Jose,a02i000000c3z1sAAA,Washington,450,COUNTRY CLUB HILLS - 467217013 - 42071
5/9/2015,PM,186327416,9:12,7422 Eunice Avenue,10/20/2015,PM,COUNTRY CLUB HILLS,12:12,a03i000000OQsrxAAD,5/12/1952,5526 Messerschmidt Trail,MAPLEWOOD,MO,a04i000000h8NCeAAM,M815967156,Sarah,a02i000000c3z1tAAA,Ramos,552,COUNTRY CLUB HILLS - 186327416 - 42133
6/12/2015,AM,447017884,11:41,7422 Eunice Avenue,11/23/2015,PM,COUNTRY CLUB HILLS,2:41,a03i000000OQsrxAAD,6/16/1958,0 Barnett Park,FLORDELL HILLS,MO,a04i000000h8NF3AAM,N570567411,Beverly,a02i000000c3z1uAAA,Johnston,701,COUNTRY CLUB HILLS - 447017884 - 42167
7/6/2015,PM,18147021,1:59,7422 Eunice Avenue,11/7/2015,PM,COUNTRY CLUB HILLS,12:28,a03i000000OQsrxAAD,10/10/1981,5 3rd Terrace,CLARKSON VALLEY,,a04i000000h8NHEAA2,U074533730,Carlos,a02i000000c3z1vAAA,Freeman,838,COUNTRY CLUB HILLS - 18147021 - 42191
4/15/2015,PM,860665587,2:37,7422 Eunice Avenue,11/4/2015,PM,COUNTRY CLUB HILLS,1:06,a03i000000OQsrxAAD,12/23/1991,1 Thackeray Court,COOL VALLEY,MO,a04i000000h8NHsAAM,F476727940,Russell,a02i000000c3z1wAAA,Schmidt,876,COUNTRY CLUB HILLS - 860665587 - 42109
4/4/2015,PM,41636938,2:41,7422 Eunice Avenue,10/5/2015,PM,COUNTRY CLUB HILLS,1:10,a03i000000OQsrxAAD,6/1/1963,8469 Talisman Circle,BEL-NOR,MO,a04i000000h8NHvAAM,F917801962,Eugene,a02i000000c3z1xAAA,Price,880,COUNTRY CLUB HILLS - 41636938 - 42098
4/28/2015,AM,471952746,2:50,7422 Eunice Avenue,12/4/2015,PM,COUNTRY CLUB HILLS,1:19,a03i000000OQsrxAAD,12/2/1956,29470 Cordelia Drive,OVERLAND,MO,a04i000000h8NI3AAM,P273652793,Ronald,a02i000000c3z1yAAA,Stewart,889,COUNTRY CLUB HILLS - 471952746 - 42122
9/4/2015,AM,299026331,3:02,7422 Eunice Avenue,10/9/2015,PM,COUNTRY CLUB HILLS,1:31,a03i000000OQsrxAAD,12/17/1988,41361 Katie Terrace,KINLOCH,MO,a04i000000h8NIHAA2,I780307130,Tina,a02i000000c3z1zAAA,Romero,901,COUNTRY CLUB HILLS - 299026331 - 42251
4/15/2015,PM,445640390,3:57,7422 Eunice Avenue,11/30/2015,PM,COUNTRY CLUB HILLS,2:26,a03i000000OQsrxAAD,6/28/1979,17619 Calypso Way,CLARKSON VALLEY,MO,a04i000000h8NJAAA2,J721282735,Chris,a02i000000c3z20AAA,Harris,956,COUNTRY CLUB HILLS - 445640390 - 42109
1/8/2015,AM,299727152,3:58,7422 Eunice Avenue,,PM,COUNTRY CLUB HILLS,2:27,a03i000000OQsrxAAD,2/27/1987,66 Arizona Street,,MO,a04i000000h8NJBAA2,F032721739,Paula,a02i000000c3z21AAA,Fowler,957,COUNTRY CLUB HILLS - 299727152 - 42012
4/11/2015,AM,76448981,12:31,100 Signal Drive,10/15/2015,PM,COOL VALLEY,12:31,a03i000000OQsrwAAD,4/30/1979,47 Jay Way,FLORDELL HILLS,MO,a04i000000h8N4EAAU,U681077853,Jessica,a02i000000c3z22AAA,Stephens,31,COOL VALLEY - 76448981 - 42105
3/3/2015,AM,46995189,12:33,100 Signal Drive,12/8/2015,PM,COOL VALLEY,12:33,a03i000000OQsrwAAD,8/24/1983,33009 Arrowood Alley,BELLEFONTAINE NEIGHBORS,MO,a04i000000h8N4HAAU,T958584005,Justin,a02i000000c3z23AAA,Hughes,33,COOL VALLEY - 46995189 - 42066
1/30/2015,AM,193707979,11:15,100 Signal Drive,12/20/2015,PM,COOL VALLEY,2:15,a03i000000OQsrwAAD,3/9/1991,704 Cascade Park,WILBUR PARK,MO,a04i000000h8NEbAAM,,Thomas,a02i000000c3z24AAA,Cooper,675,COOL VALLEY - 193707979 - 42034
2/11/2015,AM,974994453,1:36,100 Signal Drive,12/22/2015,PM,COOL VALLEY,12:05,a03i000000OQsrwAAD,9/20/1979,52 Transport Circle,MARLBOROUGH,MO,a04i000000h8NGsAAM,J524780553,Norma,a02i000000c3z25AAA,Warren,815,COOL VALLEY - 974994453 - 42046
4/22/2015,PM,265473046,3:13,100 Signal Drive,10/21/2015,PM,COOL VALLEY,1:42,a03i000000OQsrwAAD,5/7/1995,7318 Wayridge Avenue,,MO,a04i000000h8NISAA2,O464117204,Nicole,a02i000000c3z26AAA,Frazier,912,COOL VALLEY - 265473046 - 42116
7/20/2015,AM,666265415,3:48,4323 Woodson Road,11/4/2015,PM,WOODSON TERRACE,2:17,a03i000000OQsswAAD,2/1/1974,95926 Namekagon Terrace,NORMANDY,MO,a04i000000h8NJ0AAM,Q526993883,Jerry,a02i000000c3yrmAAA,Cox,947,WOODSON TERRACE - 666265415 - 42205
4/30/2015,PM,191670830,3:49,4323 Woodson Road,11/27/2015,PM,WOODSON TERRACE,2:18,a03i000000OQsswAAD,2/1/1974,95926 Namekagon Terrace,NORMANDY,MO,a04i000000h8NJ0AAM,Q526993883,Jerry,a02i000000c3yrnAAA,Cox,948,WOODSON TERRACE - 191670830 - 42124
5/9/2015,AM,680192550,12:47,109 Lindy Boulevard,12/9/2015,PM,WINCHESTER,12:47,a03i000000OQssvAAD,2/6/1958,5 Cordelia Park,ST. ANN,MO,a04i000000h8N4VAAU,H650942231,Marie,a02i000000c3yroAAA,Hansen,47,WINCHESTER - 680192550 - 42133
5/10/2015,PM,944385681,1:14,2410 Goodale Avenue,11/15/2015,PM,OVERLAND,1:14,a03i000000OQssVAAT,1/2/1970,10418 Mandrake Pass,WEBSTER GROVES,MO,a04i000000h8N4wAAE,U806930371,Cheryl,a02i000000c3yrpAAA,Castillo,74,OVERLAND - 944385681 - 42134
4/28/2015,AM,583999175,2:31,109 Lindy Boulevard,11/26/2015,PM,WINCHESTER,2:31,a03i000000OQssvAAD,2/10/1962,79 Valley Edge Road,VELDA VILLAGE HILLS,MO,a04i000000h8N6BAAU,U796012492,Juan,a02i000000c3yrqAAA,Flores,151,WINCHESTER - 583999175 - 42122
5/13/2015,PM,325871015,2:50,109 Lindy Boulevard,11/8/2015,PM,WINCHESTER,2:50,a03i000000OQssvAAD,3/1/1966,60 Elmside Hill,BRECKENRIDGE HILLS,MO,a04i000000h8N6UAAU,R861256792,Sarah,a02i000000c3yrrAAA,Reid,170,WINCHESTER - 325871015 - 42137
6/24/2015,AM,927486636,2:59,2410 Goodale Avenue,10/5/2015,PM,OVERLAND,2:59,a03i000000OQssVAAT,12/3/1962,49807 Westend Way,COUNTRY CLUB HILLS,,a04i000000h8N6dAAE,G889403729,Patrick,a02i000000c3yrsAAA,Ramos,179,OVERLAND - 927486636 - 42179
3/18/2015,AM,522355234,3:43,2410 Goodale Avenue,,PM,OVERLAND,3:43,a03i000000OQssVAAT,2/6/1978,4 Center Junction,CLAYTON,MO,a04i000000h8N7GAAU,T548660236,Amanda,a02i000000c3yrtAAA,Hall,223,OVERLAND - 522355234 - 42081
9/8/2015,PM,45996732,4:08,2410 Goodale Avenue,11/15/2015,PM,OVERLAND,4:08,a03i000000OQssVAAT,5/18/1994,9 Jenna Terrace,FERGUSON,MO,a04i000000h8N7kAAE,,Marilyn,a02i000000c3yruAAA,Tucker,248,OVERLAND - 45996732 - 42255
5/17/2015,AM,54727602,4:17,2410 Goodale Avenue,9/27/2015,PM,OVERLAND,4:17,a03i000000OQssVAAT,9/26/1954,873 Claremont Hill,TOWN & COUNTRY,MO,a04i000000h8N7tAAE,G692814110,Albert,a02i000000c3yrvAAA,Bowman,257,OVERLAND - 54727602 - 42141
1/15/2015,AM,363853513,4:23,109 Lindy Boulevard,,PM,WINCHESTER,4:23,a03i000000OQssvAAD,3/3/1990,2498 La Follette Junction,CLARKSON VALLEY,MO,a04i000000h8N7zAAE,S670808005,Ann,a02i000000c3yrwAAA,Hall,263,WINCHESTER - 363853513 - 42019
3/9/2015,AM,472466203,5:11,2410 Goodale Avenue,12/15/2015,PM,OVERLAND,12:41,a03i000000OQssVAAT,8/30/1977,41650 Brown Circle,BELLEFONTAINE NEIGHBORS,MO,a04i000000h8N8lAAE,A278311180,Maria,a02i000000c3yrxAAA,Davis,311,OVERLAND - 472466203 - 42072
6/5/2015,PM,115408950,6:06,2410 Goodale Avenue,12/4/2015,PM,OVERLAND,1:36,a03i000000OQssVAAT,3/17/1990,2 Laurel Terrace,FLORISSANT,MO,a04i000000h8N9eAAE,C120022960,Martha,a02i000000c3yryAAA,Kelley,366,OVERLAND - 115408950 - 42160
2/20/2015,PM,85101501,6:08,109 Lindy Boulevard,12/7/2015,PM,WINCHESTER,1:38,a03i000000OQssvAAD,3/14/1991,87 Anthes Road,CREVE COEUR,MO,a04i000000h8N9gAAE,Q630135300,Frank,a02i000000c3yrzAAA,Cook,368,WINCHESTER - 85101501 - 42055
5/1/2015,AM,749058827,6:15,2410 Goodale Avenue,,PM,OVERLAND,1:45,a03i000000OQssVAAT,7/17/1958,7 Gulseth Crossing,VINITA TERRACE,MO,a04i000000h8N9nAAE,I669220264,Carolyn,a02i000000c3ys0AAA,Walker,375,OVERLAND - 749058827 - 42125
4/4/2015,PM,250183516,6:40,2410 Goodale Avenue,12/23/2015,PM,OVERLAND,2:10,a03i000000OQssVAAT,5/10/1972,0 Dovetail Terrace,WOODSON TERRACE,MO,a04i000000h8NACAA2,F074355981,Mary,a02i000000c3ys1AAA,Watkins,400,OVERLAND - 250183516 - 42098
2/16/2015,AM,796982161,6:55,2410 Goodale Avenue,11/27/2015,PM,OVERLAND,2:25,a03i000000OQssVAAT,2/25/1951,40058 Oriole Road,FERGUSON,MO,a04i000000h8NARAA2,B677501551,Harold,a02i000000c3ys2AAA,Johnson,415,OVERLAND - 796982161 - 42051
6/30/2015,PM,524199416,6:58,2410 Goodale Avenue,12/16/2015,PM,OVERLAND,2:28,a03i000000OQssVAAT,3/18/1991,,MARYLAND HEIGHTS,MO,a04i000000h8NAUAA2,S733602206,Martin,a02i000000c3ys3AAA,Wheeler,418,OVERLAND - 524199416 - 42185
1/3/2015,PM,629982646,7:16,109 Lindy Boulevard,11/1/2015,PM,WINCHESTER,2:46,a03i000000OQssvAAD,12/28/1953,18 Grayhawk Point,BEL-NOR,MO,a04i000000h8NAmAAM,B779847505,Lori,a02i000000c3ys4AAA,Lawrence,436,WINCHESTER - 629982646 - 42007
5/27/2015,AM,730299898,10:19,2410 Goodale Avenue,11/27/2015,PM,OVERLAND,1:19,a03i000000OQssVAAT,10/26/1994,2 Delladonna Drive,WILBUR PARK,MO,a04i000000h8NDjAAM,I798188375,Brenda,a02i000000c3ys5AAA,Arnold,619,OVERLAND - 730299898 - 42151
5/12/2015,AM,27670127,2:10,139 S. Kirkwood Road,,PM,KIRKWOOD,12:39,a03i000000OQssIAAT,8/2/1991,8 Ronald Regan Parkway,MARYLAND HEIGHTS,MO,a04i000000h8NHRAA2,C698928402,Betty,a02i000000c3ywwAAA,Parker,849,KIRKWOOD - 27670127 - 42136
4/5/2015,PM,846110618,2:23,139 S. Kirkwood Road,,PM,KIRKWOOD,12:52,a03i000000OQssIAAT,7/23/1983,139 Logan Way,VINITA PARK,MO,a04i000000h8NHdAAM,A852947679,Betty,a02i000000c3ywxAAA,Peterson,862,KIRKWOOD - 846110618 - 42099
4/17/2015,AM,438779004,4:12,139 S. Kirkwood Road,9/23/2015,PM,KIRKWOOD,2:41,a03i000000OQssIAAT,12/3/1968,8213 Reinke Road,BRIDGETON,MO,a04i000000h8NJKAA2,L628163308,Richard,a02i000000c3ywyAAA,Cook,971,KIRKWOOD - 438779004 - 42111
,PM,331131562,4:21,8944 St. Charles Rock Road,11/12/2015,PM,SYCAMORE HILLS,2:50,a03i000000OQssiAAD,12/14/1972,632 Dapin Circle,MARLBOROUGH,MO,a04i000000h8NJYAA2,T164390250,Stephen,a02i000000c3ywzAAA,Lewis,980,SYCAMORE HILLS - 331131562 -
4/16/2015,PM,980107615,12:50,8140 Scott,12/13/2015,PM,KINLOCH,12:50,a03i000000OQssHAAT,5/18/1987,1 Clemons Terrace,ST. ANN,,a04i000000h8N4WAAU,S878479512,Brenda,a02i000000c3yx0AAA,Peterson,50,KINLOCH - 980107615 - 42110
3/26/2015,AM,757827312,1:01,3939 South Lindbergh,9/17/2015,PM,SUNSET HILLS,1:01,a03i000000OQsshAAD,11/26/1984,,UPLANDS PARK,MO,a04i000000h8N4jAAE,Q370448403,Donald,a02i000000c3yx1AAA,Gordon,61,SUNSET HILLS - 757827312 - 42089
5/31/2015,AM,887990473,1:07,8140 Scott,9/25/2015,PM,KINLOCH,1:07,a03i000000OQssHAAT,5/1/1955,153 Annamark Court,BRECKENRIDGE HILLS,MO,a04i000000h8N4kAAE,F334643862,Sandra,a02i000000c3yx2AAA,Young,67,KINLOCH - 887990473 - 42155
9/8/2015,AM,770274740,2:35,8140 Scott,11/2/2015,PM,KINLOCH,2:35,a03i000000OQssHAAT,10/23/1970,99211 Namekagon Street,RICHMOND HEIGHTS,MO,a04i000000h8N6CAAU,,Wanda,a02i000000c3yx3AAA,Marshall,155,KINLOCH - 770274740 - 42255
7/13/2015,AM,298036862,3:11,3939 South Lindbergh,12/15/2015,PM,SUNSET HILLS,3:11,a03i000000OQsshAAD,1/12/1965,2 Dayton Way,CHAMP,MO,a04i000000h8N6pAAE,H643256350,Annie,a02i000000c3yx4AAA,Cooper,191,SUNSET HILLS - 298036862 - 42198
1/28/2015,AM,79277152,3:13,3939 South Lindbergh,9/13/2015,PM,SUNSET HILLS,3:13,a03i000000OQsshAAD,7/27/1996,4 Mcbride Trail,CRYSTAL LAKE PARK,MO,a04i000000h8N6rAAE,B427318035,Debra,a02i000000c3yx5AAA,Arnold,193,SUNSET HILLS - 79277152 - 42032
5/14/2015,AM,522176239,3:31,3939 South Lindbergh,11/9/2015,PM,SUNSET HILLS,3:31,a03i000000OQsshAAD,4/19/1960,1599 Westerfield Center,OLIVETTE,,a04i000000h8N79AAE,V549046341,Christine,a02i000000c3yx6AAA,Wagner,211,SUNSET HILLS - 522176239 - 42138
3/24/2015,PM,594215862,4:26,3939 South Lindbergh,10/1/2015,PM,SUNSET HILLS,4:26,a03i000000OQsshAAD,7/13/1959,3109 Mallory Parkway,WESTWOOD,MO,a04i000000h8N82AAE,W126789350,Jessica,a02i000000c3yx7AAA,Bishop,266,SUNSET HILLS - 594215862 - 42087
6/9/2015,PM,707885335,6:42,3939 South Lindbergh,10/17/2015,PM,SUNSET HILLS,2:12,a03i000000OQsshAAD,3/11/1976,7903 Londonderry Parkway,,MO,a04i000000h8NAEAA2,E946697895,David,a02i000000c3yx8AAA,Rogers,402,SUNSET HILLS - 707885335 - 42164
8/6/2015,PM,329118020,7:04,8140 Scott,10/18/2015,PM,KINLOCH,2:34,a03i000000OQssHAAT,11/11/1988,8664 Katie Way,,MO,a04i000000h8NAXAA2,Q278728618,Sean,a02i000000c3yx9AAA,Harper,424,KINLOCH - 329118020 - 42222
6/4/2015,AM,236898699,7:11,3939 South Lindbergh,10/17/2015,PM,SUNSET HILLS,2:41,a03i000000OQsshAAD,12/13/1987,208 Messerschmidt Center,WOODSON TERRACE,MO,a04i000000h8NAhAAM,,Lillian,a02i000000c3yxAAAQ,Harper,431,SUNSET HILLS - 236898699 - 42159
7/4/2015,AM,447989268,7:21,8140 Scott,10/15/2015,PM,KINLOCH,2:51,a03i000000OQssHAAT,10/8/1960,,ST. GEORGE,MO,a04i000000h8NArAAM,,Angela,a02i000000c3yxBAAQ,Medina,441,KINLOCH - 447989268 - 42189
2/28/2015,AM,711788736,7:35,3939 South Lindbergh,10/15/2015,PM,SUNSET HILLS,3:05,a03i000000OQsshAAD,6/4/1972,1282 Granby Alley,UPLANDS PARK,MO,a04i000000h8NB5AAM,V429646355,Ruth,a02i000000c3yxCAAQ,Reynolds,455,SUNSET HILLS - 711788736 - 42063
6/13/2015,PM,13254226,8:02,3939 South Lindbergh,,PM,SUNSET HILLS,3:32,a03i000000OQsshAAD,6/18/1986,,MANCHESTER,MO,a04i000000h8NBUAA2,V685015237,Justin,a02i000000c3yxDAAQ,Walker,482,SUNSET HILLS - 13254226 - 42168
4/21/2015,PM,657150607,8:18,8140 Scott,10/25/2015,PM,KINLOCH,3:48,a03i000000OQssHAAT,10/30/1986,23 Ridgeway Parkway,OVERLAND,MO,a04i000000h8NBmAAM,C094427614,Mark,a02i000000c3yxEAAQ,Rodriguez,498,KINLOCH - 657150607 - 42115
4/9/2015,AM,456743103,10:23,8140 Scott,11/21/2015,PM,KINLOCH,1:23,a03i000000OQssHAAT,4/17/1983,1 Crest Line Terrace,GLENDALE,MO,a04i000000h8NDmAAM,T362307296,Clarence,a02i000000c3yxFAAQ,Burton,623,KINLOCH - 456743103 - 42103
7/21/2015,PM,214374844,4:25,100 Signal Drive,12/8/2015,PM,COOL VALLEY,2:54,a03i000000OQsrwAAD,11/26/1986,71 Carpenter Hill,GRANTWOOD VILLAGE,MO,a04i000000h8NJaAAM,O132835414,Michael,a02i000000c3z27AAA,Tucker,984,COOL VALLEY - 214374844 - 42206
7/21/2015,AM,442251055,1:37,10 South Brentwood Boulevard,10/1/2015,PM,CLAYTON,1:37,a03i000000OQsrvAAD,10/4/1962,2 Darwin Hill,SHREWSBURY,MO,a04i000000h8N5JAAU,M508715560,Anne,a02i000000c3z28AAA,Thompson,97,CLAYTON - 442251055 - 42206
6/27/2015,PM,424936524,2:36,10 South Brentwood Boulevard,11/12/2015,PM,CLAYTON,2:36,a03i000000OQsrvAAD,10/23/1970,99211 Namekagon Street,RICHMOND HEIGHTS,MO,a04i000000h8N6CAAU,,Wanda,a02i000000c3z29AAA,Marshall,156,CLAYTON - 424936524 - 42182
4/25/2015,PM,835543992,2:42,10 South Brentwood Boulevard,9/15/2015,PM,CLAYTON,2:42,a03i000000OQsrvAAD,8/1/1978,696 Mallard Place,GLEN ECHO PARK,MO,a04i000000h8N6MAAU,B653983955,Brandon,a02i000000c3z2AAAQ,Shaw,162,CLAYTON - 835543992 - 42119
6/15/2015,AM,739347172,4:47,10 South Brentwood Boulevard,11/28/2015,PM,CLAYTON,12:17,a03i000000OQsrvAAD,9/30/1988,7409 Badeau Park,MOLINE ACRES,MO,a04i000000h8N8NAAU,A427625628,Christina,a02i000000c3z2BAAQ,Carroll,287,CLAYTON - 739347172 - 42170
7/12/2015,AM,474142448,10:59,10 South Brentwood Boulevard,12/24/2015,PM,CLAYTON,1:59,a03i000000OQsrvAAD,6/12/1953,38 Tennyson Crossing,CLARKSON VALLEY,,a04i000000h8NENAA2,M989973406,Eugene,a02i000000c3z2CAAQ,Alvarez,659,CLAYTON - 474142448 - 42197
1/28/2015,AM,67175981,1:16,10 South Brentwood Boulevard,10/20/2015,PM,CLAYTON,4:15,a03i000000OQsrvAAD,7/20/1961,450 Grover Drive,MAPLEWOOD,MO,a04i000000h8NGZAA2,N522791634,Jesse,a02i000000c3z2DAAQ,Morales,795,CLAYTON - 67175981 - 42032
8/17/2015,AM,759746854,2:38,10 South Brentwood Boulevard,12/8/2015,PM,CLAYTON,1:07,a03i000000OQsrvAAD,8/7/1982,0 Monument Plaza,WARSON WOODS,MO,a04i000000h8NHtAAM,J904358926,Christopher,a02i000000c3z2EAAQ,George,877,CLAYTON - 759746854 - 42233
3/22/2015,AM,454325024,1:27,15933 Clayton Road,9/21/2015,PM,CLARKSON VALLEY,1:27,a03i000000OQsruAAD,4/27/1988,,SUNSET HILLS,MO,a04i000000h8N59AAE,M105816242,Tammy,a02i000000c3z2FAAQ,Gardner,87,CLARKSON VALLEY - 454325024 - 42085
6/4/2015,AM,503497092,2:05,15933 Clayton Road,9/13/2015,PM,CLARKSON VALLEY,2:05,a03i000000OQsruAAD,6/12/1953,6 Sommers Park,CREVE COEUR,MO,a04i000000h8N5kAAE,R736996895,Sara,a02i000000c3z2GAAQ,Mills,125,CLARKSON VALLEY - 503497092 - 42159
5/21/2015,PM,726272918,4:46,15933 Clayton Road,9/18/2015,PM,CLARKSON VALLEY,12:16,a03i000000OQsruAAD,8/30/1977,42837 Sullivan Point,PACIFIC,MO,a04i000000h8N8MAAU,P525425385,Anthony,a02i000000c3z2HAAQ,Knight,286,CLARKSON VALLEY - 726272918 - 42145
5/5/2015,PM,855137614,4:50,15933 Clayton Road,9/22/2015,PM,CLARKSON VALLEY,12:20,a03i000000OQsruAAD,12/26/1971,,FRONTENAC,MO,a04i000000h8N8QAAU,D771853565,Kathy,a02i000000c3z2IAAQ,Price,290,CLARKSON VALLEY - 855137614 - 42129
3/8/2015,AM,167621283,6:21,15933 Clayton Road,9/24/2015,PM,CLARKSON VALLEY,1:51,a03i000000OQsruAAD,5/4/1985,49925 Longview Drive,KINLOCH,MO,a04i000000h8N9tAAE,K578660821,Sandra,a02i000000c3z2JAAQ,Burns,381,CLARKSON VALLEY - 167621283 - 42071
3/26/2015,AM,583394417,7:33,15933 Clayton Road,10/21/2015,PM,CLARKSON VALLEY,3:03,a03i000000OQsruAAD,,14 Morrow Trail,VELDA VILLAGE HILLS,MO,a04i000000h8NB3AAM,K991059779,David,a02i000000c3z2KAAQ,Morales,453,CLARKSON VALLEY - 583394417 - 42089
